date,AONIA,CALL_RATE,CHINA_FR001,CORRA,EONIA,ESTER,FFER,NOWA,SARON,SONIA
2012-08-08,3.5,0.086,2.56,1.0166,0.116,,0.13,1.46,-0.09,0.4489
2012-08-09,3.5,0.09,2.62,1.014,0.123,,0.13,1.49,0.0,0.45
2012-08-10,3.5,0.096,2.69,1.0239,0.115,,0.13,1.48,-0.04,0.4422
2012-08-11,,,,,,,0.13,,,
2012-08-12,,,,,,,0.13,,,
2012-08-13,3.5,0.089,2.48,1.0146,0.112,,0.13,1.48,-0.05,0.4526
2012-08-14,3.5,0.089,2.69,1.0049,0.11,,0.13,1.49,-0.04,0.4446
2012-08-15,3.5,0.081,3.14,1.0176,0.112,,0.13,1.47,-0.03,0.4584
2012-08-16,3.5,0.083,3.12,1.0267,0.111,,0.13,1.49,0.02,0.4562
2012-08-17,3.5,0.082,3.22,1.0094,0.112,,0.13,1.49,0.04,0.4408
2012-08-18,,,,,,,0.13,,,
2012-08-19,,,,,,,0.13,,,
2012-08-20,3.5,0.084,3.4,1.0054,0.109,,0.13,1.48,0.03,0.445
2012-08-21,3.5,0.084,3.52,1.0069,0.103,,0.13,1.49,0.03,0.4536
2012-08-22,3.5,0.09,3.1228,1.0145,0.103,,0.13,1.51,-0.05,0.4572
2012-08-23,3.5,0.084,3.07,1.0043,0.108,,0.13,1.48,-0.03,0.4513
2012-08-24,3.5,0.082,2.7,1.0235,0.107,,0.13,1.47,0.01,0.4463
2012-08-25,,,,,,,0.13,,,
2012-08-26,,,,,,,0.13,,,
2012-08-27,3.5,0.079,2.7009,1.0135,0.11,,0.13,1.53,-0.04,
2012-08-28,3.5,0.078,2.71,1.0042,0.111,,0.13,1.49,0.02,0.4585
2012-08-29,3.5,0.081,2.62,1.009,0.102,,0.13,1.49,-0.07,0.4575
2012-08-30,3.5,0.088,2.41,1.0347,0.106,,0.14,1.49,0.01,0.446
2012-08-31,3.5,0.093,2.08,1.0234,0.11,,0.13,1.47,-0.02,0.4298
2012-09-01,,,,,,,0.13,,,
2012-09-02,,,,,,,0.13,,,
2012-09-03,3.5,0.08,2.06,,0.108,,0.13,1.49,0.02,0.4481
2012-09-04,3.5,0.083,2.05,1.0199,0.102,,0.14,1.47,-0.01,0.4513
2012-09-05,3.5,0.084,2.18,1.0217,0.107,,0.16,1.52,0.03,0.4465
2012-09-06,3.5,0.084,2.14,1.0135,0.108,,0.16,1.51,0.02,0.4432
2012-09-07,3.5,0.088,2.15,1.018,0.105,,0.15,1.47,0.02,0.423
2012-09-08,,,,,,,0.15,,,
2012-09-09,,,,,,,0.15,,,
2012-09-10,3.5,0.08,2.33,1.0085,0.101,,0.15,1.51,-0.07,0.4256
2012-09-11,3.5,0.084,2.5347,0.9998,0.1,,0.15,1.45,-0.06,0.4227
2012-09-12,3.5,0.09,2.6463,0.9905,0.101,,0.15,1.5,-0.05,0.4196
2012-09-13,3.5,0.089,2.7,0.9952,0.103,,0.15,1.5,-0.05,0.4193
2012-09-14,3.5,0.091,2.69,1.0027,0.095,,0.16,1.52,-0.06,0.4194
2012-09-15,,,,,,,0.16,,,
2012-09-16,,,,,,,0.16,,,
2012-09-17,3.5,,2.75,0.9585,0.089,,0.16,1.5,-0.04,0.415
2012-09-18,3.5,0.088,2.95,0.9891,0.1,,0.16,1.49,-0.03,0.4184
2012-09-19,3.5,0.086,3.56,0.9895,0.09,,0.15,1.51,-0.06,0.4211
2012-09-20,3.5,0.081,4.06,0.9994,0.097,,0.16,1.5,-0.02,0.4293
2012-09-21,3.5,0.081,4.32,1.0024,0.095,,0.15,1.49,-0.03,0.4313
2012-09-22,,,,,,,0.15,,,
2012-09-23,,,,,,,0.15,,,
2012-09-24,3.5,0.091,4.4,0.9962,0.095,,0.16,1.49,0.03,0.4291
2012-09-25,3.5,0.084,4.5009,0.9983,0.092,,0.15,1.48,0.01,0.4311
2012-09-26,3.5,0.081,3.02,1.01,0.096,,0.15,1.48,0.01,0.4263
2012-09-27,3.5,0.089,3.003,0.997,0.095,,0.14,1.47,0.01,0.4273
2012-09-28,3.5,0.078,2.4733,0.9977,0.107,,0.09,1.47,0.02,0.3938
2012-09-29,,,3.2893,,,,0.09,,,
2012-09-30,,,,,,,0.09,,,
2012-10-01,3.5,0.086,,1.0087,0.095,,0.15,1.51,-0.03,0.4293
2012-10-02,3.5,0.084,,1.0075,0.087,,0.16,1.51,-0.05,0.4325
2012-10-03,3.25,0.084,,0.9983,0.085,,0.16,1.49,-0.04,0.4312
2012-10-04,3.25,0.085,,0.9945,0.095,,0.15,1.45,-0.02,0.4348
2012-10-05,3.25,0.086,,1.0081,0.093,,0.15,1.48,0.03,0.4379
2012-10-06,,,,,,,0.15,,,
2012-10-07,,,,,,,0.15,,,
2012-10-08,3.25,,3.77,,0.094,,0.15,1.51,0.03,0.4378
2012-10-09,3.25,0.087,3.39,1.0093,0.091,,0.16,1.47,-0.03,0.4353
2012-10-10,3.25,0.086,2.6868,1.0163,0.092,,0.16,1.49,-0.02,0.4334
2012-10-11,3.25,0.091,2.48,1.0097,0.095,,0.16,1.48,-0.01,0.4361
2012-10-12,3.25,0.082,2.429,1.009,0.092,,0.16,1.46,-0.03,0.4363
2012-10-13,,,,,,,0.16,,,
2012-10-14,,,,,,,0.16,,,
2012-10-15,3.25,0.081,2.065,1.0167,0.096,,0.16,1.49,-0.01,0.4295
2012-10-16,3.25,0.08,2.25,1.015,0.091,,0.16,1.48,-0.03,0.4331
2012-10-17,3.25,0.079,2.24,1.012,0.093,,0.15,1.51,-0.03,0.4351
2012-10-18,3.25,0.082,2.2218,1.0098,0.093,,0.15,1.49,-0.02,0.4358
2012-10-19,3.25,0.084,2.202,1.0096,0.095,,0.16,1.49,0.0,0.439
2012-10-20,,,,,,,0.16,,,
2012-10-21,,,,,,,0.16,,,
2012-10-22,3.25,0.088,2.27,1.0109,0.092,,0.15,1.48,-0.01,0.4388
2012-10-23,3.25,0.083,2.366,1.0032,0.088,,0.15,1.5,0.0,0.4365
2012-10-24,3.25,0.086,2.8,1.0169,0.089,,0.17,1.48,-0.02,0.4324
2012-10-25,3.25,0.092,2.7,1.0168,0.089,,0.16,1.48,-0.04,0.4332
2012-10-26,3.25,0.086,3.3,1.0337,0.086,,0.16,1.57,-0.03,0.4347
2012-10-27,,,,,,,0.16,,,
2012-10-28,,,,,,,0.16,,,
2012-10-29,3.25,0.085,4.367,1.0644,0.089,,0.17,1.47,-0.03,0.4315
2012-10-30,3.25,0.082,3.1,0.9528,0.088,,0.17,1.53,-0.03,0.4349
2012-10-31,3.25,0.089,3.0011,1.0153,0.078,,0.18,1.47,,0.4088
2012-11-01,3.25,0.089,3.055,1.0269,0.079,,0.17,1.48,-0.09,0.4321
2012-11-02,3.25,0.08,2.679,1.0058,0.09,,0.16,1.49,0.02,0.4344
2012-11-03,,,,,,,0.16,,,
2012-11-04,,,,,,,0.16,,,
2012-11-05,3.25,0.082,2.72,1.0072,0.089,,0.17,1.52,-0.01,0.4359
2012-11-06,3.25,0.088,2.55,1.0051,0.09,,0.16,1.47,-0.04,0.4354
2012-11-07,3.25,0.093,2.586,0.9877,0.09,,0.16,1.48,-0.02,0.4379
2012-11-08,3.25,0.089,2.59,1.0081,0.087,,0.16,1.46,-0.03,0.436
2012-11-09,3.25,0.089,2.63,1.0121,0.072,,0.16,1.45,-0.04,0.4414
2012-11-10,,,,,,,0.16,,,
2012-11-11,,,,,,,0.16,,,
2012-11-12,3.25,0.085,2.54,,0.082,,0.16,1.46,-0.06,0.4235
2012-11-13,3.25,0.079,2.33,1.046,0.08,,0.16,1.46,-0.05,0.4055
2012-11-14,3.25,0.079,2.33,1.0171,0.077,,0.16,1.52,-0.05,0.4031
2012-11-15,3.25,0.076,2.3,0.9962,0.078,,0.16,1.53,-0.05,0.4037
2012-11-16,3.25,0.079,2.31,1.0062,0.079,,0.16,1.5,-0.04,0.4153
2012-11-17,,,,,,,0.16,,,
2012-11-18,,,,,,,0.16,,,
2012-11-19,3.25,0.076,2.17,1.0092,0.077,,0.16,1.48,-0.01,0.4156
2012-11-20,3.25,0.086,2.2711,1.0136,0.074,,0.16,1.49,-0.01,0.4164
2012-11-21,3.25,0.089,2.33,0.9925,0.072,,0.16,1.49,-0.01,0.4187
2012-11-22,3.25,0.086,2.3421,1.0068,0.071,,0.16,1.5,-0.01,0.4271
2012-11-23,3.25,,2.2813,0.9981,0.074,,0.16,1.46,0.0,0.4251
2012-11-24,,,,,,,0.16,,,
2012-11-25,,,,,,,0.16,,,
2012-11-26,3.25,0.082,2.3319,1.0017,0.072,,0.16,1.48,0.03,0.4265
2012-11-27,3.25,0.085,2.33,1.0,0.072,,0.16,1.48,0.03,0.4306
2012-11-28,3.25,0.107,2.36,1.0089,0.073,,0.16,1.48,0.03,0.4334
2012-11-29,3.25,0.087,2.35,1.0062,0.072,,0.16,1.51,0.02,0.4334
2012-11-30,3.25,0.091,2.3,1.0066,0.077,,0.16,1.49,0.04,0.4327
2012-12-01,,,,,,,0.16,,,
2012-12-02,,,,,,,0.16,,,
2012-12-03,3.25,0.082,2.2605,1.1084,0.077,,0.16,1.49,-0.04,0.427
2012-12-04,3.25,0.089,2.255,1.0293,0.073,,0.17,1.49,-0.04,0.4255
2012-12-05,3.0,0.087,2.26,1.0046,0.069,,0.16,1.53,0.01,0.4287
2012-12-06,3.0,0.091,2.241,1.001,0.072,,0.16,1.48,-0.03,0.4287
2012-12-07,3.0,0.081,2.26,1.0176,0.072,,0.16,1.46,-0.01,0.4331
2012-12-08,,,,,,,0.16,,,
2012-12-09,,,,,,,0.16,,,
2012-12-10,3.0,0.079,2.27,1.0205,0.069,,0.16,1.53,-0.02,0.4308
2012-12-11,3.0,0.076,2.2813,1.0127,0.067,,0.17,1.48,-0.04,0.4304
2012-12-12,3.0,0.078,2.28,0.9893,0.066,,0.17,1.46,-0.01,0.431
2012-12-13,3.0,0.085,2.28,1.0013,0.071,,0.16,1.49,-0.02,0.4309
2012-12-14,3.0,0.084,2.28,1.0051,0.074,,0.17,1.48,-0.03,0.4293
2012-12-15,,,,,,,0.17,,,
2012-12-16,,,,,,,0.17,,,
2012-12-17,3.0,0.084,2.28,0.9974,0.071,,0.16,1.51,-0.03,0.4332
2012-12-18,3.0,0.081,2.3,0.9985,0.072,,0.17,1.5,-0.03,0.4331
2012-12-19,3.0,0.09,2.2751,1.0049,0.07,,0.17,1.5,-0.03,0.4312
2012-12-20,3.0,0.085,2.7,1.0037,0.069,,0.17,1.47,-0.01,0.4276
2012-12-21,3.0,0.081,2.4695,1.0059,0.06,,0.17,1.48,0.0,0.4335
2012-12-22,,,,,,,0.17,,,
2012-12-23,,,,,,,0.17,,,
2012-12-24,3.0,,2.36,0.9791,0.061,,0.18,,-0.02,0.4456
2012-12-25,,0.081,2.31,,,,0.18,,,
2012-12-26,,0.077,2.311,,,,0.17,,,
2012-12-27,3.0,0.074,2.295,0.989,0.072,,0.17,1.46,-0.06,0.4299
2012-12-28,3.0,0.076,2.293,0.9767,0.079,,0.17,1.48,0.03,0.4294
2012-12-29,,,,,,,0.17,,,
2012-12-30,,,,,,,0.17,,,
2012-12-31,3.0,,3.861,0.9861,0.131,,0.09,2.38,0.03,0.4275
2013-01-01,,,,,,,0.09,,,
2013-01-02,3.0,,,0.9997,0.062,,0.17,1.5,,0.43
2013-01-03,3.0,,,1.0071,0.066,,0.17,1.48,0.04,0.4261
2013-01-04,3.0,0.075,2.5592,1.0024,0.068,,0.16,1.49,0.03,0.4261
2013-01-05,,,2.31,,,,0.16,,,
2013-01-06,,,2.2,,,,0.16,,,
2013-01-07,3.0,0.076,2.1728,0.9995,0.066,,0.16,1.46,-0.02,0.4238
2013-01-08,3.0,0.081,2.16,1.0,0.067,,0.15,1.46,-0.07,0.4231
2013-01-09,3.0,0.084,2.13,0.9992,0.069,,0.14,1.49,-0.08,0.4273
2013-01-10,3.0,0.081,2.12,0.998,0.069,,0.14,1.46,-0.1,0.3988
2013-01-11,3.0,0.076,2.13,0.9874,0.067,,0.14,1.48,-0.05,0.4027
2013-01-12,,,,,,,0.14,,,
2013-01-13,,,,,,,0.14,,,
2013-01-14,3.0,,2.093,1.0321,0.065,,0.14,1.47,-0.01,0.4041
2013-01-15,3.0,0.082,2.13,1.0402,0.064,,0.15,1.49,-0.06,0.4054
2013-01-16,3.0,0.083,2.0906,1.0133,0.067,,0.14,1.5,-0.07,0.3977
2013-01-17,3.0,0.08,2.0582,1.0112,0.068,,0.14,1.5,-0.07,0.4022
2013-01-18,3.0,0.085,1.99,1.0179,0.068,,0.14,1.49,-0.07,0.4042
2013-01-19,,,,,,,0.14,,,
2013-01-20,,,,,,,0.14,,,
2013-01-21,3.0,0.084,1.9754,1.0093,0.068,,0.14,1.48,-0.05,0.4023
2013-01-22,3.0,0.077,1.935,1.0127,0.069,,0.14,1.49,-0.04,0.4029
2013-01-23,3.0,0.083,1.9771,1.0201,0.068,,0.13,1.48,-0.05,0.3994
2013-01-24,3.0,0.09,2.0988,1.0196,0.068,,0.15,1.46,-0.01,0.4018
2013-01-25,3.0,0.083,2.15,1.0307,0.071,,0.14,1.46,-0.03,0.4039
2013-01-26,,,,,,,0.14,,,
2013-01-27,,,,,,,0.14,,,
2013-01-28,,0.106,2.12,1.0203,0.073,,0.14,1.47,-0.04,0.4051
2013-01-29,3.0,0.079,2.103,1.0334,0.074,,0.12,1.45,-0.03,0.4066
2013-01-30,3.0,0.087,2.2,1.0316,0.081,,0.12,1.45,0.01,0.4115
2013-01-31,3.0,0.082,2.36,1.023,0.08,,0.15,1.49,-0.03,0.4082
2013-02-01,3.0,0.078,2.7,1.019,0.081,,0.14,1.47,-0.03,0.4093
2013-02-02,,,,,,,0.14,,,
2013-02-03,,,,,,,0.14,,,
2013-02-04,3.0,0.084,2.89,1.0219,0.079,,0.13,1.47,-0.03,0.4136
2013-02-05,3.0,0.082,3.26,1.0156,0.074,,0.13,1.48,-0.01,0.4059
2013-02-06,3.0,0.089,3.59,1.0158,0.067,,0.13,1.46,-0.04,0.4055
2013-02-07,3.0,0.086,3.7,1.0081,0.068,,0.13,1.46,-0.03,0.4265
2013-02-08,3.0,0.084,2.7322,1.0006,0.068,,0.14,1.46,-0.03,0.4252
2013-02-09,,,,,,,0.14,,,
2013-02-10,,,,,,,0.14,,,
2013-02-11,3.0,,,1.0292,0.072,,0.14,1.47,-0.04,0.4245
2013-02-12,3.0,0.089,,1.0128,0.073,,0.13,1.5,-0.01,0.4266
2013-02-13,3.0,0.092,,1.0148,0.064,,0.14,1.49,-0.04,0.4267
2013-02-14,3.0,0.089,,0.9984,0.066,,0.14,1.5,-0.03,0.4345
2013-02-15,3.0,0.077,,1.0174,0.06,,0.16,1.51,-0.03,0.4317
2013-02-16,,,1.97,,,,0.16,,,
2013-02-17,,,1.905,,,,0.16,,,
2013-02-18,3.0,0.089,1.8717,,0.058,,0.16,1.52,-0.04,0.429
2013-02-19,3.0,0.086,1.9,1.0221,0.062,,0.15,1.54,-0.05,0.4345
2013-02-20,3.0,0.09,1.94,1.0149,0.069,,0.15,1.49,-0.01,0.4321
2013-02-21,3.0,0.096,2.1,1.0155,0.07,,0.16,1.47,-0.03,0.4321
2013-02-22,3.0,0.083,2.25,1.0309,0.071,,0.16,1.53,-0.02,0.433
2013-02-23,,,,,,,0.16,,,
2013-02-24,,,,,,,0.16,,,
2013-02-25,3.0,0.09,2.39,1.0186,0.064,,0.15,1.51,-0.04,0.4347
2013-02-26,3.0,0.085,3.68,1.0106,0.065,,0.14,1.48,-0.02,0.4314
2013-02-27,3.0,0.093,3.93,1.0181,0.056,,0.14,1.51,-0.02,0.432
2013-02-28,3.0,0.083,4.1,1.0183,0.066,,0.14,1.5,-0.04,0.4339
2013-03-01,3.0,0.085,4.28,1.0244,0.059,,0.14,1.49,-0.04,0.4305
2013-03-02,,,,,,,0.14,,,
2013-03-03,,,,,,,0.14,,,
2013-03-04,3.0,0.087,3.32,1.0274,0.06,,0.16,1.49,-0.04,0.4287
2013-03-05,3.0,0.088,3.05,1.0185,0.061,,0.15,1.49,-0.02,0.4333
2013-03-06,3.0,0.092,2.8896,1.007,0.07,,0.15,1.5,-0.03,0.4346
2013-03-07,3.0,0.088,2.496,1.0089,0.063,,0.16,1.5,-0.01,0.429
2013-03-08,3.0,0.083,2.4738,1.004,0.06,,0.15,1.49,0.0,0.4313
2013-03-09,,,,,,,0.15,,,
2013-03-10,,,,,,,0.15,,,
2013-03-11,3.0,0.084,2.2366,1.0079,0.064,,0.16,1.49,-0.03,0.4295
2013-03-12,3.0,0.088,2.1162,1.0095,0.068,,0.15,1.5,-0.03,0.4337
2013-03-13,3.0,0.081,2.0815,1.0077,0.068,,0.14,1.49,-0.02,0.448
2013-03-14,3.0,0.081,2.0618,1.0132,0.068,,0.15,1.5,-0.05,0.4479
2013-03-15,3.0,0.077,2.0728,1.0107,0.07,,0.16,1.59,-0.03,0.4371
2013-03-16,,,,,,,0.16,,,
2013-03-17,,,,,,,0.16,,,
2013-03-18,3.0,0.077,2.57,1.0124,0.069,,0.16,1.52,-0.03,0.4396
2013-03-19,3.0,0.079,2.2828,1.0242,0.064,,0.15,1.58,-0.01,0.4399
2013-03-20,3.0,,2.0728,1.0238,0.065,,0.15,1.58,-0.01,0.4384
2013-03-21,3.0,0.074,1.95,1.0242,0.062,,0.16,1.48,0.01,0.4338
2013-03-22,3.0,0.073,1.765,1.023,0.061,,0.15,1.46,-0.04,0.4356
2013-03-23,,,,,,,0.15,,,
2013-03-24,,,,,,,0.15,,,
2013-03-25,3.0,0.07,1.7008,1.0319,0.064,,0.15,1.5,0.0,0.4407
2013-03-26,3.0,0.076,1.69,1.0221,0.064,,0.14,1.49,-0.02,0.4403
2013-03-27,3.0,0.059,1.78,1.0178,0.067,,0.12,2.35,-0.03,0.4342
2013-03-28,3.0,0.061,1.756,1.0372,0.112,,0.13,,-0.02,0.4203
2013-03-29,,0.058,2.72,,,,0.09,,,
2013-03-30,,,,,,,0.09,,,
2013-03-31,,,,,,,0.09,,,
2013-04-01,,0.064,2.01,1.0188,,,0.16,,,
2013-04-02,3.0,0.066,2.03,1.0348,0.07,,0.15,1.66,-0.02,0.4356
2013-04-03,3.0,0.067,2.11,1.0211,0.072,,0.14,1.53,-0.01,0.4353
2013-04-04,3.0,0.072,,1.0156,0.074,,0.14,1.5,0.01,0.4421
2013-04-05,3.0,0.074,,1.0145,0.075,,0.15,1.48,0.0,0.4452
2013-04-06,,,,,,,0.15,,,
2013-04-07,,,2.0431,,,,0.15,,,
2013-04-08,3.0,0.072,2.2,1.0164,0.082,,0.15,1.48,0.0,0.4375
2013-04-09,3.0,0.075,2.1697,1.0161,0.078,,0.15,1.47,0.0,0.4371
2013-04-10,3.0,0.078,2.15,1.0152,0.082,,0.15,1.53,-0.02,0.4448
2013-04-11,3.0,0.073,2.0886,1.0139,0.086,,0.15,1.47,-0.01,0.4434
2013-04-12,3.0,0.073,2.09,1.0254,0.082,,0.15,1.48,-0.04,0.44
2013-04-13,,,,,,,0.15,,,
2013-04-14,,,,,,,0.15,,,
2013-04-15,3.0,0.077,2.08,1.02,0.083,,0.15,1.5,-0.01,0.4392
2013-04-16,3.0,0.07,2.07,1.016,0.08,,0.15,1.51,-0.01,0.4406
2013-04-17,3.0,0.071,2.05,1.0202,0.078,,0.15,1.51,-0.01,0.4423
2013-04-18,3.0,0.071,2.2407,1.025,0.08,,0.15,1.51,-0.01,0.4415
2013-04-19,3.0,0.072,2.6,1.0215,0.083,,0.15,1.5,0.0,0.4437
2013-04-20,,,,,,,0.15,,,
2013-04-21,,,,,,,0.15,,,
2013-04-22,3.0,0.072,2.64,1.0076,0.082,,0.15,1.47,-0.01,0.4405
2013-04-23,3.0,0.074,2.97,1.0126,0.079,,0.14,1.48,-0.01,0.4386
2013-04-24,3.0,0.073,4.1,1.014,0.083,,0.13,1.48,-0.04,0.4385
2013-04-25,,0.077,4.3,1.0138,0.083,,0.13,1.49,-0.04,0.4407
2013-04-26,3.0,0.073,3.02,1.0077,0.082,,0.13,1.46,-0.04,0.4365
2013-04-27,,,3.03,,,,0.13,,,
2013-04-28,,,2.85,,,,0.13,,,
2013-04-29,3.0,,,1.0103,0.085,,0.13,1.5,-0.01,0.4358
2013-04-30,3.0,0.071,,1.0114,0.102,,0.14,1.53,-0.01,0.4337
2013-05-01,3.0,0.072,,1.0134,,,0.14,,,0.4376
2013-05-02,3.0,0.074,2.81,1.0169,0.078,,0.15,1.52,-0.03,0.4408
2013-05-03,3.0,,3.06,1.0165,0.077,,0.14,1.51,-0.03,0.4401
2013-05-04,,,,,,,0.14,,,
2013-05-05,,,,,,,0.14,,,
2013-05-06,3.0,,2.78,1.012,0.083,,0.14,1.49,-0.01,
2013-05-07,3.0,0.073,2.36,1.0233,0.075,,0.12,1.6,-0.01,0.435
2013-05-08,2.75,0.072,2.13,1.0183,0.064,,0.12,1.51,-0.01,0.4349
2013-05-09,2.75,0.092,2.16,1.0185,0.072,,0.12,,,0.4357
2013-05-10,2.75,0.073,2.1697,1.0177,0.074,,0.12,1.48,-0.01,0.4348
2013-05-11,,,,,,,0.12,,,
2013-05-12,,,,,,,0.12,,,
2013-05-13,2.75,0.071,2.17,1.0102,0.086,,0.12,1.51,-0.03,0.4377
2013-05-14,2.75,0.073,2.28,1.01,0.081,,0.11,1.48,-0.03,0.4373
2013-05-15,2.75,0.072,2.26,1.0139,0.078,,0.12,1.49,-0.03,0.4364
2013-05-16,2.75,0.074,2.75,1.0126,0.082,,0.11,1.5,-0.04,0.4357
2013-05-17,2.75,0.072,2.87,1.0112,0.066,,0.1,,-0.02,0.4363
2013-05-18,,,,,,,0.1,,,
2013-05-19,,,,,,,0.1,,,
2013-05-20,2.75,0.073,2.93,,0.069,,0.1,,,0.4339
2013-05-21,2.75,0.072,3.42,1.0107,0.076,,0.09,1.46,-0.05,0.4431
2013-05-22,2.75,0.073,3.45,1.0163,0.083,,0.08,1.51,-0.04,0.4364
2013-05-23,2.75,0.074,3.77,1.0234,0.078,,0.08,1.47,-0.04,0.4384
2013-05-24,2.75,0.073,3.6,1.0206,0.081,,0.09,1.49,-0.04,0.4214
2013-05-25,,,,,,,0.09,,,
2013-05-26,,,,,,,0.09,,,
2013-05-27,2.75,0.072,3.61,1.0109,0.082,,0.09,1.5,-0.03,
2013-05-28,2.75,0.07,3.37,1.0219,0.084,,0.09,1.49,-0.01,0.4228
2013-05-29,2.75,0.071,3.1,1.0161,0.076,,0.08,1.48,-0.03,0.4238
2013-05-30,2.75,0.072,3.42,1.0164,0.073,,0.08,1.47,-0.03,0.4231
2013-05-31,2.75,0.073,4.51,1.0185,0.114,,0.09,1.52,-0.02,0.4204
2013-06-01,,,,,,,0.09,,,
2013-06-02,,,,,,,0.09,,,
2013-06-03,2.75,0.074,4.6,1.0323,0.078,,0.1,1.52,0.0,0.4239
2013-06-04,2.75,0.075,4.6,1.0283,0.078,,0.11,1.47,-0.02,0.4208
2013-06-05,2.75,0.076,4.68,1.0253,0.081,,0.09,1.5,-0.01,0.4172
2013-06-06,2.75,0.077,5.92,1.0212,0.083,,0.1,1.48,0.01,0.4243
2013-06-07,2.75,0.075,8.16,1.0279,0.078,,0.09,1.49,-0.02,0.4218
2013-06-08,,,9.41,,,,0.09,,,
2013-06-09,,,7.52,,,,0.09,,,
2013-06-10,,0.077,,1.0229,0.082,,0.09,1.47,-0.02,0.4213
2013-06-11,2.75,0.074,,1.0165,0.075,,0.09,1.48,-0.02,0.4247
2013-06-12,2.75,0.073,,1.0184,0.077,,0.08,1.48,-0.02,0.4269
2013-06-13,2.75,0.075,6.43,1.0159,0.074,,0.09,1.46,-0.01,0.4263
2013-06-14,2.75,0.076,6.92,1.0187,0.075,,0.1,1.47,-0.01,0.4277
2013-06-15,,,,,,,0.1,,,
2013-06-16,,,,,,,0.1,,,
2013-06-17,2.75,0.072,4.8,1.0301,0.08,,0.11,1.47,-0.01,0.4287
2013-06-18,2.75,0.073,5.55,1.0217,0.073,,0.12,1.47,-0.02,0.4302
2013-06-19,2.75,0.073,7.58,1.0159,0.082,,0.1,1.49,-0.01,0.4293
2013-06-20,2.75,0.075,12.85,1.0199,0.082,,0.1,1.48,-0.02,0.431
2013-06-21,2.75,0.072,8.43,1.0216,0.084,,0.1,1.5,-0.02,0.4303
2013-06-22,,,,,,,0.1,,,
2013-06-23,,,,,,,0.1,,,
2013-06-24,2.75,0.085,6.47,1.012,0.084,,0.1,1.48,-0.03,0.4335
2013-06-25,2.75,0.071,6.0,1.0117,0.079,,0.09,1.48,0.01,0.4326
2013-06-26,2.75,0.072,5.6,1.0244,0.084,,0.09,1.49,-0.01,0.4305
2013-06-27,2.75,0.072,5.6,1.0341,0.086,,0.09,1.49,0.0,0.4303
2013-06-28,2.75,0.07,5.05,1.0262,0.208,,0.07,1.46,0.0,0.3919
2013-06-29,,,,,,,0.07,,,
2013-06-30,,,,,,,0.07,,,
2013-07-01,2.75,0.073,4.47,,0.085,,0.1,1.47,0.0,0.4273
2013-07-02,2.75,0.07,3.8057,1.0546,0.082,,0.1,1.46,-0.01,0.4295
2013-07-03,2.75,0.072,3.43,1.0604,0.082,,0.1,1.46,-0.02,0.4286
2013-07-04,2.75,0.071,3.37,1.0424,0.087,,0.1,1.51,-0.01,0.4288
2013-07-05,2.75,0.077,3.39,1.0265,0.087,,0.1,1.48,0.0,0.4287
2013-07-06,,,,,,,0.1,,,
2013-07-07,,,,,,,0.1,,,
2013-07-08,2.75,0.075,3.31,1.018,0.084,,0.1,1.48,-0.02,0.429
2013-07-09,2.75,0.074,3.296,1.0087,0.083,,0.1,1.49,-0.01,0.4311
2013-07-10,2.75,0.074,3.3,1.0095,0.088,,0.09,1.49,-0.01,0.4293
2013-07-11,2.75,0.073,3.3572,1.0172,0.09,,0.09,1.48,-0.01,0.4318
2013-07-12,2.75,0.074,3.305,0.9991,0.087,,0.09,1.49,-0.01,0.4312
2013-07-13,,,,,,,0.09,,,
2013-07-14,,,,,,,0.09,,,
2013-07-15,2.75,,3.2975,1.0207,0.086,,0.09,1.48,-0.01,0.4313
2013-07-16,2.75,0.075,3.04,1.0181,0.083,,0.09,1.48,0.0,0.4266
2013-07-17,2.75,0.073,2.97,1.0075,0.09,,0.09,1.47,0.0,0.4309
2013-07-18,2.75,0.073,3.0363,1.0267,0.091,,0.09,1.47,0.0,0.4314
2013-07-19,2.75,0.074,3.0892,1.0175,0.098,,0.09,1.47,0.0,0.4324
2013-07-20,,,,,,,0.09,,,
2013-07-21,,,,,,,0.09,,,
2013-07-22,2.75,0.073,3.11,1.0049,0.101,,0.09,1.5,-0.01,0.4312
2013-07-23,2.75,0.072,3.21,0.9947,0.105,,0.09,1.48,-0.02,0.4299
2013-07-24,2.75,0.074,3.3,0.9842,0.104,,0.09,1.46,-0.02,0.4293
2013-07-25,2.75,0.075,3.43,0.999,0.098,,0.09,1.46,-0.02,0.431
2013-07-26,2.75,0.073,3.58,0.9987,0.097,,0.09,1.49,-0.03,0.4298
2013-07-27,,,,,,,0.09,,,
2013-07-28,,,,,,,0.09,,,
2013-07-29,2.75,0.073,3.75,0.9863,0.092,,0.08,1.47,-0.02,0.4315
2013-07-30,2.75,0.073,3.72,0.9944,0.099,,0.09,1.5,-0.01,0.4324
2013-07-31,2.75,0.073,3.8,0.952,0.143,,0.09,1.48,-0.01,0.4299
2013-08-01,2.75,0.072,3.6,1.0232,0.093,,0.08,1.5,,0.4367
2013-08-02,2.75,0.072,3.259,1.015,0.084,,0.09,1.47,0.0,0.4314
2013-08-03,,,,,,,0.09,,,
2013-08-04,,,,,,,0.09,,,
2013-08-05,2.75,0.073,3.136,,0.083,,0.08,1.48,-0.02,0.4305
